Date,Time,Open,High,Low,Close,Volume,IO
20241203,09:43,2.00,2.00,2.00,2.00,2325,718175
20241203,09:44,2.00,2.00,2.00,2.00,100,719050
20241203,09:47,2.10,2.10,2.10,2.10,650,719100
20241203,09:48,2.10,2.10,2.10,2.10,50,719100
20241203,09:49,2.00,2.00,2.00,2.00,50,719100
20241203,09:50,2.00,2.00,2.00,2.00,50,719100
20241203,09:52,2.00,2.00,2.00,2.00,1800,719100
20241203,09:54,2.10,2.10,2.10,2.10,125,720150
20241203,09:57,2.10,2.10,2.10,2.10,125,720150
20241203,10:00,2.00,2.00,2.00,2.00,475,720150
20241203,10:01,2.00,2.00,2.00,2.00,1800,720150
20241203,10:04,2.00,2.00,2.00,2.00,3600,720150
20241203,10:05,2.00,2.00,2.00,2.00,1800,720600
20241203,10:14,2.00,2.00,2.00,2.00,1800,720950
20241203,10:15,2.00,2.00,2.00,2.00,5900,720950
20241203,10:16,2.00,2.00,2.00,2.00,1725,720950
20241203,10:17,2.00,2.00,2.00,2.00,1400,720950
20241203,10:19,2.00,2.00,2.00,2.00,100,720950
20241203,10:20,2.00,2.00,2.00,2.00,100,720950
20241203,10:26,2.00,2.00,2.00,2.00,25,720925
20241203,10:28,2.05,2.05,2.05,2.05,425,720925
20241203,10:33,2.05,2.05,2.05,2.05,1000,720925
20241203,10:36,2.00,2.00,2.00,2.00,100,721925
20241203,10:37,2.05,2.05,2.05,2.05,50,721925
20241203,10:40,1.95,1.95,1.95,1.95,3300,721925
20241203,10:42,1.95,1.95,1.95,1.95,75,721925
20241203,10:45,1.80,1.80,1.80,1.80,7800,723375
20241203,10:47,1.80,1.80,1.80,1.80,9300,723375
20241203,10:48,1.80,1.80,1.80,1.80,1250,723375
20241203,10:49,2.00,2.00,2.00,2.00,2525,722850
20241203,10:55,2.00,2.00,2.00,2.00,75,722775
20241203,11:00,2.00,2.00,2.00,2.00,50,722775
20241203,11:03,1.95,1.95,1.95,1.95,50,722725
20241203,11:04,2.00,2.00,2.00,2.00,600,722725
20241203,11:09,1.90,1.90,1.90,1.90,1100,722425
20241203,11:10,1.90,1.90,1.90,1.90,75,722425
20241203,11:11,1.95,1.95,1.95,1.95,50,723550
20241203,11:12,2.00,2.00,2.00,2.00,250,723550
20241203,11:13,1.90,1.90,1.90,1.90,50,723325
20241203,11:14,2.00,2.00,2.00,2.00,100,723325
20241203,11:16,2.00,2.00,2.00,2.00,100,723325
20241203,11:17,1.95,1.95,1.95,1.95,1500,723300
20241203,11:19,1.90,1.90,1.90,1.90,75,723125
20241203,11:22,1.90,1.90,1.90,1.90,225,723125
20241203,11:23,2.00,2.00,2.00,2.00,75,723175
20241203,11:30,1.90,1.90,1.90,1.90,1825,723200
20241203,11:31,2.00,2.00,2.00,2.00,350,724375
20241203,11:34,2.00,2.00,2.00,2.00,400,724325
20241203,11:35,2.00,2.00,2.00,2.00,250,724325
20241203,11:36,1.90,1.90,1.90,1.90,2725,724325
20241203,11:40,2.00,2.00,2.00,2.00,825,722775
20241203,11:41,1.95,1.95,1.95,1.95,550,722775
20241203,11:42,1.90,1.90,1.90,1.90,50,722775
20241203,11:43,1.90,1.90,1.90,1.90,125,722500
20241203,11:45,1.90,1.90,1.90,1.90,125,722500
20241203,11:48,1.90,1.90,1.90,1.90,125,722500
20241203,11:49,1.90,1.90,1.90,1.90,125,722500
20241203,11:50,1.90,1.90,1.90,1.90,375,722500
20241203,11:51,2.00,2.00,2.00,2.00,950,722500
20241203,11:52,2.00,2.00,2.00,2.00,50,723000
20241203,11:54,2.00,2.00,2.00,2.00,1800,723000
20241203,11:55,2.00,2.00,2.00,2.00,550,722025
20241203,11:57,1.95,1.95,1.95,1.95,250,722025
20241203,11:58,1.95,1.95,1.95,1.95,375,721875
20241203,12:00,1.90,1.90,1.90,1.90,250,721875
20241203,12:01,2.00,2.00,2.00,2.00,650,721875
20241203,12:02,2.00,2.00,2.00,2.00,1525,721675
20241203,12:03,2.00,2.00,2.00,2.00,1850,721675
20241203,12:04,2.00,2.00,2.00,2.00,475,720050
20241203,12:08,2.00,2.00,2.00,2.00,125,720050
20241203,12:09,1.90,1.90,1.90,1.90,50,720050
20241203,12:10,1.90,1.90,1.90,1.90,75,720050
20241203,12:11,2.00,2.00,2.00,2.00,2350,720050
20241203,12:13,2.05,2.05,2.05,2.05,6975,720050
20241203,12:14,2.05,2.05,2.05,2.05,5700,720950
20241203,12:15,2.05,2.05,2.05,2.05,3450,720950
20241203,12:16,2.10,2.10,2.10,2.10,3225,725575
20241203,12:17,2.10,2.10,2.10,2.10,2375,725575
20241203,12:18,2.10,2.10,2.10,2.10,1675,725575
20241203,12:19,2.15,2.15,2.15,2.15,1675,728750
20241203,12:21,2.05,2.05,2.05,2.05,700,728750
20241203,12:22,2.05,2.05,2.05,2.05,2500,727325
20241203,12:23,2.05,2.05,2.05,2.05,1800,727325
20241203,12:24,2.05,2.05,2.05,2.05,600,727325
20241203,12:25,2.05,2.05,2.05,2.05,950,727425
20241203,12:27,2.10,2.10,2.10,2.10,2525,727425
20241203,12:28,2.10,2.10,2.10,2.10,2425,731450
20241203,12:29,2.10,2.10,2.10,2.10,1025,731450
20241203,12:31,2.10,2.10,2.10,2.10,1025,732550
20241203,12:32,2.10,2.10,2.10,2.10,2500,732550
20241203,12:33,2.00,2.00,2.00,2.00,650,732550
20241203,12:34,2.10,2.10,2.10,2.10,1175,732400
20241203,12:37,2.00,2.00,2.00,2.00,1975,732400
20241203,12:38,2.00,2.00,2.00,2.00,1550,730550
20241203,12:39,2.00,2.00,2.00,2.00,500,730550
20241203,12:40,2.00,2.00,2.00,2.00,1675,727775
20241203,12:41,2.00,2.00,2.00,2.00,1725,727775
20241203,12:42,2.00,2.00,2.00,2.00,1750,727775
20241203,12:43,1.95,1.95,1.95,1.95,3250,724300
20241203,12:45,1.95,1.95,1.95,1.95,2000,724300
20241203,12:46,1.95,1.95,1.95,1.95,1925,721175
20241203,12:47,1.95,1.95,1.95,1.95,1750,721175
20241203,12:48,1.95,1.95,1.95,1.95,1750,721175
20241203,12:49,1.95,1.95,1.95,1.95,1775,719200
20241203,12:50,1.95,1.95,1.95,1.95,1725,719200
20241203,12:52,1.90,1.90,1.90,1.90,1725,719200
20241203,12:53,1.90,1.90,1.90,1.90,1675,718425
20241203,12:54,1.95,1.95,1.95,1.95,3675,718425
20241203,12:55,1.95,1.95,1.95,1.95,1700,717650
20241203,12:56,1.95,1.95,1.95,1.95,1775,717650
20241203,12:57,1.90,1.90,1.90,1.90,1750,717650
20241203,12:58,1.90,1.90,1.90,1.90,1675,717650
20241203,13:00,1.90,1.90,1.90,1.90,1400,717650
20241203,13:02,2.00,2.00,2.00,2.00,225,717650
20241203,13:10,2.00,2.00,2.00,2.00,300,717650
20241203,13:13,2.00,2.00,2.00,2.00,125,717650
20241203,13:23,2.00,2.00,2.00,2.00,1800,717650
20241203,13:26,1.95,1.95,1.95,1.95,125,717650
20241203,13:36,1.95,1.95,1.95,1.95,250,717650
20241203,13:48,2.00,2.00,2.00,2.00,25,717650
20241203,13:58,2.00,2.00,2.00,2.00,325,717675
20241203,13:59,2.00,2.00,2.00,2.00,125,717675
20241203,14:01,2.00,2.00,2.00,2.00,300,717675
20241203,14:05,2.00,2.00,2.00,2.00,125,717675
20241203,14:11,2.00,2.00,2.00,2.00,125,717675
20241203,14:14,2.00,2.00,2.00,2.00,125,717675
20241203,14:21,1.95,1.95,1.95,1.95,1100,717675
20241203,14:22,1.90,1.90,1.90,1.90,7650,715150
20241203,14:24,1.90,1.90,1.90,1.90,3025,715150
20241203,14:25,1.90,1.90,1.90,1.90,450,715150
20241203,14:26,1.90,1.90,1.90,1.90,1500,714400
20241203,14:30,1.90,1.90,1.90,1.90,2525,714225
20241203,14:31,1.90,1.90,1.90,1.90,100,714225
20241203,14:32,1.95,1.95,1.95,1.95,125,714275
20241203,14:35,1.90,1.90,1.90,1.90,5300,714275
20241203,14:37,1.90,1.90,1.90,1.90,9525,714275
20241203,14:39,1.85,1.85,1.85,1.85,3700,711575
20241203,14:40,1.90,1.90,1.90,1.90,125,711575
20241203,14:41,1.90,1.90,1.90,1.90,250,711575
20241203,14:45,1.80,1.80,1.80,1.80,3650,711575
20241203,14:46,1.90,1.90,1.90,1.90,125,711575
20241203,14:47,1.90,1.90,1.90,1.90,125,715225
20241203,14:48,1.90,1.90,1.90,1.90,125,715225
20241203,14:56,1.85,1.85,1.85,1.85,1725,715225
20241203,14:57,1.80,1.80,1.80,1.80,475,715225
20241203,14:59,1.80,1.80,1.80,1.80,4275,717175
20241203,15:06,1.80,1.80,1.80,1.80,50,719750
20241203,15:08,1.80,1.80,1.80,1.80,1800,719800
20241203,15:09,1.80,1.80,1.80,1.80,4500,719800
20241203,15:10,1.80,1.80,1.80,1.80,600,719800
20241203,15:11,1.80,1.80,1.80,1.80,50,720125
20241203,15:13,1.80,1.80,1.80,1.80,50,720125
20241203,15:14,1.80,1.80,1.80,1.80,200,720125
20241203,15:20,1.85,1.85,1.85,1.85,125,720125
20241203,15:22,1.85,1.85,1.85,1.85,375,720125
20241203,15:27,1.85,1.85,1.85,1.85,150,720125
20241203,15:29,1.75,1.75,1.75,1.75,9000,720125
20241203,15:30,1.75,1.75,1.75,1.75,7525,720125
20241204,09:15,1.80,1.80,1.75,1.80,1527,722050
20241204,09:16,1.75,1.75,1.75,1.75,175,722100
20241204,09:18,1.75,1.75,1.75,1.75,600,722100
20241204,09:19,1.75,1.75,1.75,1.75,2000,722200
20241204,09:24,1.75,1.75,1.75,1.75,3500,722200
20241204,09:25,1.85,1.85,1.85,1.85,550,722200
20241204,09:27,1.85,1.85,1.85,1.85,425,721875
20241204,09:33,1.90,1.90,1.90,1.90,850,721875
20241204,09:34,2.00,2.00,2.00,2.00,5400,721875
20241204,09:35,2.00,2.00,2.00,2.00,1250,721875
20241204,09:37,1.85,1.85,1.85,1.85,1450,721875
20241204,09:38,1.85,1.85,1.85,1.85,1500,722850
20241204,09:39,1.85,1.85,1.85,1.85,3225,722850
20241204,09:41,1.85,1.85,1.85,1.85,275,725250
20241204,09:44,1.80,1.80,1.80,1.80,25,725250
20241204,09:45,1.80,1.80,1.80,1.80,75,725250
20241204,09:52,1.85,1.85,1.85,1.85,400,725350
20241204,09:53,1.85,1.85,1.85,1.85,125,725350
20241204,09:55,1.80,1.80,1.80,1.80,800,725350
20241204,09:56,1.75,1.75,1.75,1.75,1425,725350
20241204,10:18,1.85,1.85,1.85,1.85,125,724900
20241204,10:21,1.85,1.85,1.85,1.85,125,724900
20241204,10:22,1.85,1.85,1.85,1.85,125,724900
20241204,10:31,1.70,1.70,1.70,1.70,2500,724900
20241204,10:39,1.70,1.70,1.70,1.70,100,727400
20241204,10:40,1.80,1.80,1.80,1.80,25,727300
20241204,11:37,1.80,1.80,1.80,1.80,1400,727275
20241204,11:42,1.80,1.80,1.80,1.80,125,725875
20241204,11:43,1.80,1.80,1.80,1.80,125,725750
20241204,11:45,1.80,1.80,1.80,1.80,125,725750
20241204,11:49,1.80,1.80,1.80,1.80,250,725375
20241204,11:52,1.80,1.80,1.80,1.80,125,725375
20241204,11:56,1.80,1.80,1.80,1.80,1875,725000
20241204,11:57,1.85,1.85,1.85,1.85,1700,725000
20241204,11:59,1.85,1.85,1.85,1.85,1300,722925
20241204,12:00,1.85,1.85,1.85,1.85,125,722925
20241204,12:04,1.85,1.85,1.85,1.85,1150,721950
20241204,12:05,1.80,1.80,1.80,1.80,1375,722225
20241204,12:07,1.75,1.75,1.75,1.75,900,722225
20241204,12:08,1.80,1.80,1.80,1.80,800,722125
20241204,12:09,1.75,1.75,1.75,1.75,275,722125
20241204,12:10,1.75,1.75,1.75,1.75,925,722800
20241204,12:20,1.75,1.75,1.75,1.75,25,723725
20241204,12:21,1.80,1.80,1.80,1.80,1500,723725
20241204,12:22,1.80,1.80,1.80,1.80,1150,724975
20241204,12:23,1.80,1.80,1.80,1.80,125,724975
20241204,12:25,1.80,1.80,1.80,1.80,175,724975
20241204,12:27,1.80,1.80,1.80,1.80,2300,725225
20241204,12:28,1.80,1.80,1.80,1.80,1000,726825
20241204,12:31,1.80,1.80,1.80,1.80,1500,726825
20241204,12:35,1.80,1.80,1.80,1.80,50,728100
20241204,12:38,1.80,1.80,1.80,1.80,75,728150
20241204,12:46,1.80,1.80,1.80,1.80,175,728225
20241204,13:10,1.80,1.80,1.80,1.80,425,728400
20241204,13:37,1.80,1.80,1.80,1.80,25,728825
20241204,13:47,1.80,1.80,1.80,1.80,550,728850
20241204,13:48,1.80,1.80,1.80,1.80,475,728850
20241204,13:57,1.75,1.75,1.75,1.75,25,729875
20241204,13:58,1.80,1.80,1.80,1.80,3750,730650
20241204,14:00,1.80,1.80,1.80,1.80,2025,730650
20241204,14:08,1.75,1.75,1.75,1.75,125,733875
20241204,14:14,1.75,1.75,1.75,1.75,925,734000
20241204,14:15,1.80,1.80,1.80,1.80,1325,734000
20241204,14:16,1.85,1.85,1.85,1.85,3275,734000
20241204,14:17,1.75,1.75,1.75,1.75,775,739650
20241204,14:21,1.80,1.80,1.80,1.80,550,739925
20241204,14:23,1.75,1.75,1.75,1.75,25,739925
20241204,14:27,1.80,1.80,1.80,1.80,550,739925
20241204,14:29,1.75,1.75,1.75,1.75,4550,740000
20241204,14:30,1.75,1.75,1.75,1.75,1650,740000
20241204,14:31,1.75,1.75,1.75,1.75,50,740000
20241204,14:33,1.75,1.75,1.75,1.75,250,741625
20241204,14:34,1.70,1.70,1.70,1.70,175,741625
20241204,14:42,1.75,1.75,1.75,1.75,1775,741625
20241204,14:47,1.70,1.70,1.70,1.70,250,741625
20241204,14:56,1.70,1.70,1.70,1.70,500,741625
20241204,14:59,1.55,1.55,1.55,1.55,1600,741875
20241204,15:02,1.55,1.55,1.55,1.55,350,741875
20241204,15:20,1.55,1.55,1.55,1.55,4875,742225
20241204,15:22,1.65,1.65,1.65,1.65,1000,742225
20241204,15:25,1.60,1.60,1.60,1.60,1525,743550
20241204,15:26,1.60,1.60,1.60,1.60,300,743550
20241204,15:28,1.55,1.55,1.55,1.55,3525,743525
20241204,15:30,1.55,1.55,1.55,1.55,1175,743550
20241205,09:15,1.55,1.55,1.55,1.55,26,743575
20241205,09:17,1.50,1.50,1.50,1.50,375,743600
20241205,09:21,1.50,1.50,1.50,1.50,150,743600
20241205,09:23,1.50,1.50,1.50,1.50,125,743750
20241205,09:24,1.50,1.50,1.50,1.50,675,744425
20241205,09:26,1.45,1.45,1.45,1.45,725,744425
20241205,09:27,1.30,1.30,1.30,1.30,1900,744425
20241205,09:35,1.30,1.30,1.30,1.30,175,745375
20241205,09:41,1.35,1.35,1.35,1.35,25,745550
20241205,09:44,1.40,1.40,1.40,1.40,175,745575
20241205,09:45,1.40,1.40,1.40,1.40,1900,745575
20241205,09:47,1.45,1.45,1.45,1.45,250,745350
20241205,09:48,1.45,1.45,1.45,1.45,150,745350
20241205,09:49,1.50,1.50,1.50,1.50,2250,744500
20241205,09:55,1.50,1.50,1.50,1.50,175,743225
20241205,09:56,1.50,1.50,1.50,1.50,525,743050
20241205,09:57,1.50,1.50,1.50,1.50,250,743050
20241205,09:58,1.50,1.50,1.50,1.50,250,742250
20241205,10:00,1.50,1.50,1.50,1.50,200,742250
20241205,10:01,1.55,1.55,1.55,1.55,900,742250
20241205,10:09,1.70,1.70,1.70,1.70,10975,742250
20241205,10:37,1.70,1.70,1.70,1.70,100,742150
20241205,10:38,1.55,1.55,1.55,1.55,100,742150
20241205,10:41,1.50,1.50,1.50,1.50,125,742250
20241205,10:43,1.50,1.50,1.50,1.50,125,742250
20241205,10:49,1.50,1.50,1.50,1.50,125,742500
20241205,10:50,1.50,1.50,1.50,1.50,125,742625
20241205,10:52,1.50,1.50,1.50,1.50,125,742625
20241205,10:53,1.50,1.50,1.50,1.50,250,742875
20241205,11:00,1.60,1.60,1.60,1.60,125,743125
20241205,11:05,1.55,1.55,1.55,1.55,125,743125
20241205,11:09,1.70,1.70,1.70,1.70,6350,743125
20241205,11:10,1.95,1.95,1.95,1.95,7875,753600
20241205,11:11,1.95,1.95,1.95,1.95,800,753600
20241205,11:13,1.80,1.80,1.80,1.80,7500,757250
20241205,11:14,1.65,1.65,1.65,1.65,7950,757250
20241205,11:16,1.55,1.55,1.55,1.55,700,757250
20241205,11:17,1.65,1.65,1.65,1.65,2575,747375
20241205,11:18,1.75,1.75,1.75,1.75,3325,747375
20241205,11:20,1.75,1.75,1.75,1.75,75,748150
20241205,11:28,1.80,1.80,1.80,1.80,4000,748225
20241205,11:29,2.00,2.00,2.00,2.00,19750,748225
20241205,11:30,2.25,2.25,2.25,2.25,10200,748225
20241205,11:31,2.30,2.30,2.30,2.30,3275,762200
20241205,11:33,1.95,1.95,1.95,1.95,1275,762200
20241205,11:34,1.95,1.95,1.95,1.95,275,762200
20241205,11:35,1.90,1.90,1.90,1.90,1025,763175
20241205,11:36,1.85,1.85,1.85,1.85,550,763175
20241205,11:38,1.90,1.90,1.90,1.90,500,763325
20241205,11:40,1.85,1.85,1.85,1.85,250,763325
20241205,11:43,1.80,1.80,1.80,1.80,625,763500
20241205,11:44,1.80,1.80,1.80,1.80,800,763925
20241205,11:45,1.80,1.80,1.80,1.80,600,763925
20241205,11:46,1.85,1.85,1.85,1.85,7275,768750
20241205,11:47,1.90,1.90,1.90,1.90,125,768750
20241205,11:48,1.90,1.90,1.90,1.90,50,768750
20241205,11:50,1.90,1.90,1.90,1.90,4225,769400
20241205,11:51,1.85,1.85,1.85,1.85,25,769400
20241205,11:54,1.85,1.85,1.85,1.85,500,772050
20241205,11:56,1.90,1.90,1.90,1.90,2175,772550
20241205,11:58,1.90,1.90,1.90,1.90,125,772550
20241205,12:01,1.85,1.85,1.85,1.85,175,774850
20241205,12:02,1.85,1.85,1.85,1.85,25,774850
20241205,12:05,1.90,1.90,1.90,1.90,750,774825
20241205,12:07,1.85,1.85,1.85,1.85,3300,774825
20241205,12:08,1.85,1.85,1.85,1.85,75,777875
20241205,12:09,1.80,1.80,1.80,1.80,150,777875
20241205,12:10,1.85,1.85,1.85,1.85,10225,785425
20241205,12:12,1.80,1.80,1.80,1.80,5575,785425
20241205,12:13,1.80,1.80,1.80,1.80,100,785425
20241205,12:15,1.75,1.75,1.75,1.75,25,787575
20241205,12:17,1.80,1.80,1.80,1.80,1800,787550
20241205,12:20,1.80,1.80,1.80,1.80,1450,787550
20241205,12:23,1.80,1.80,1.80,1.80,125,788025
20241205,12:24,1.80,1.80,1.80,1.80,300,788025
20241205,12:25,1.85,1.85,1.85,1.85,5600,788025
20241205,12:31,1.75,1.75,1.75,1.75,100,787550
20241205,12:33,1.80,1.80,1.80,1.80,950,787550
20241205,12:34,1.80,1.80,1.80,1.80,850,787550
20241205,12:35,1.85,1.85,1.85,1.85,725,787500
20241205,12:36,1.85,1.85,1.85,1.85,2400,787500
20241205,12:37,1.85,1.85,1.85,1.85,1700,787875
20241205,12:39,1.90,1.90,1.90,1.90,2000,787875
20241205,12:40,1.95,1.95,1.95,1.95,2000,788625
20241205,12:41,1.95,1.95,1.95,1.95,2400,788625
20241205,12:43,1.95,1.95,1.95,1.95,1900,788625
20241205,12:44,1.90,1.90,1.90,1.90,2125,788625
20241205,12:45,1.95,1.95,1.95,1.95,3825,788625
20241205,12:47,1.90,1.90,1.90,1.90,2750,789825
20241205,12:48,1.90,1.90,1.90,1.90,7725,789825
20241205,12:49,1.95,1.95,1.95,1.95,6300,789825
20241205,12:50,1.90,1.90,1.90,1.90,6350,792050
20241205,12:51,1.90,1.90,1.90,1.90,3600,792050
20241205,12:52,1.90,1.90,1.90,1.90,2150,795025
20241205,12:54,1.90,1.90,1.90,1.90,1800,795025
20241205,12:55,1.90,1.90,1.90,1.90,1925,798150
20241205,12:56,1.85,1.85,1.85,1.85,3200,798150
20241205,12:58,1.85,1.85,1.85,1.85,1975,798150
20241205,12:59,1.85,1.85,1.85,1.85,2325,801875
20241205,13:00,1.85,1.85,1.85,1.85,75,801875
20241205,13:02,1.85,1.85,1.85,1.85,375,803525
20241205,13:03,1.85,1.85,1.85,1.85,4700,803525
20241205,13:04,1.80,1.80,1.80,1.80,10275,806825
20241205,13:06,1.80,1.80,1.80,1.80,250,806825
20241205,13:10,1.80,1.80,1.80,1.80,125,806900
20241205,13:11,1.85,1.85,1.85,1.85,2625,806900
20241205,13:12,1.85,1.85,1.85,1.85,3800,806900
20241205,13:14,1.85,1.85,1.85,1.85,2125,811925
20241205,13:15,1.70,1.70,1.70,1.70,2300,811925
20241205,13:17,1.80,1.80,1.80,1.80,850,814450
20241205,13:24,1.75,1.75,1.75,1.75,475,813925
20241205,13:26,1.75,1.75,1.75,1.75,2300,812550
20241205,13:27,1.75,1.75,1.75,1.75,3550,812550
20241205,13:28,1.75,1.75,1.75,1.75,2750,812550
20241205,13:29,1.75,1.75,1.75,1.75,25,806100
20241205,13:31,1.75,1.75,1.75,1.75,3025,806100
20241205,13:32,1.75,1.75,1.75,1.75,2375,804575
20241205,13:33,1.75,1.75,1.75,1.75,3700,804575
20241205,13:34,1.75,1.75,1.75,1.75,2175,800475
20241205,13:35,1.85,1.85,1.85,1.85,900,800475
20241205,13:37,1.90,1.90,1.90,1.90,2825,800475
20241205,13:38,1.80,1.80,1.80,1.80,525,801400
20241205,13:39,1.75,1.75,1.75,1.75,1825,801400
20241205,13:41,1.75,1.75,1.75,1.75,100,801400
20241205,13:42,1.90,1.90,1.90,1.90,250,799850
20241205,13:59,1.95,1.95,1.95,1.95,125,800100
20241205,14:01,1.95,1.95,1.95,1.95,525,800100
20241205,14:02,1.95,1.95,1.95,1.95,650,800100
20241205,14:06,1.90,1.90,1.90,1.90,200,800775
20241205,14:07,1.90,1.90,1.90,1.90,1200,800775
20241205,14:08,1.90,1.90,1.90,1.90,2525,802900
20241205,14:09,1.80,1.80,1.80,1.80,3800,802900
20241205,14:10,1.75,1.75,1.75,1.75,1800,807150
20241205,14:12,1.75,1.75,1.75,1.75,5400,807150
20241205,14:13,1.70,1.70,1.70,1.70,2175,807150
20241205,14:16,1.75,1.75,1.75,1.75,500,814425
20241205,14:17,1.75,1.75,1.75,1.75,725,814925
20241205,14:18,1.75,1.75,1.75,1.75,4725,814925
20241205,14:19,1.80,1.80,1.80,1.80,525,815225
20241205,14:20,1.80,1.80,1.80,1.80,11500,815225
20241205,14:22,1.80,1.80,1.80,1.80,1675,815225
20241205,14:23,1.80,1.80,1.80,1.80,725,825725
20241205,14:24,1.80,1.80,1.80,1.80,375,825725
20241205,14:26,1.90,1.90,1.90,1.90,2250,826775
20241205,14:27,1.95,1.95,1.95,1.95,2475,826775
20241205,14:28,1.95,1.95,1.95,1.95,850,826775
20241205,14:29,1.95,1.95,1.95,1.95,2725,828100
20241205,14:31,2.00,2.00,2.00,2.00,825,828100
20241205,14:32,2.00,2.00,2.00,2.00,1650,829350
20241205,14:33,1.95,1.95,1.95,1.95,3050,829350
20241205,14:34,1.90,1.90,1.90,1.90,4775,828775
20241205,14:36,1.95,1.95,1.95,1.95,3125,828775
20241205,14:37,2.00,2.00,2.00,2.00,1925,828775
20241205,14:38,2.00,2.00,2.00,2.00,2950,828475
20241205,14:40,2.05,2.05,2.05,2.05,2050,828475
20241205,14:42,1.95,1.95,1.95,1.95,700,824325
20241205,14:44,2.00,2.00,2.00,2.00,1300,824325
20241205,14:45,1.95,1.95,1.95,1.95,700,825775
20241205,14:46,1.95,1.95,1.95,1.95,4225,825775
20241205,14:48,1.95,1.95,1.95,1.95,1125,827075
20241205,14:49,1.95,1.95,1.95,1.95,1250,827075
20241205,14:50,2.00,2.00,2.00,2.00,2300,827200
20241205,14:51,2.00,2.00,2.00,2.00,4175,827200
20241205,14:53,2.00,2.00,2.00,2.00,2200,834050
20241205,14:54,2.00,2.00,2.00,2.00,1850,834050
20241205,14:56,2.00,2.00,2.00,2.00,2100,837900
20241205,14:57,1.95,1.95,1.95,1.95,550,837900
20241205,14:59,2.00,2.00,2.00,2.00,1800,838675
20241205,15:00,1.80,1.80,1.80,1.80,10775,838675
20241205,15:01,1.85,1.85,1.85,1.85,10900,838675
20241205,15:02,1.70,1.70,1.70,1.70,5475,845425
20241205,15:04,1.65,1.65,1.65,1.65,8175,845425
20241205,15:05,1.65,1.65,1.65,1.65,11150,853500
20241205,15:06,1.60,1.60,1.60,1.60,7325,853500
20241205,15:08,1.65,1.65,1.65,1.65,7650,860350
20241205,15:09,1.55,1.55,1.55,1.55,1775,860350
20241205,15:10,1.60,1.60,1.60,1.60,1025,857500
20241205,15:12,1.60,1.60,1.60,1.60,2375,857500
20241205,15:13,1.75,1.75,1.75,1.75,5625,857500
20241205,15:15,1.65,1.65,1.65,1.65,2150,855925
20241205,15:16,1.65,1.65,1.65,1.65,1525,855925
20241205,15:17,1.65,1.65,1.65,1.65,2050,856625
20241205,15:19,1.65,1.65,1.65,1.65,8950,856625
20241205,15:20,1.70,1.70,1.70,1.70,2025,852275
20241205,15:21,1.70,1.70,1.70,1.70,1875,852275
20241205,15:24,1.70,1.70,1.70,1.70,275,850925
20241205,15:26,1.70,1.70,1.70,1.70,3275,849750
20241205,15:27,1.65,1.65,1.65,1.65,2300,849750
20241205,15:29,1.70,1.70,1.70,1.70,525,849750
20241205,15:30,1.65,1.65,1.65,1.65,6500,847100
20241206,09:15,1.70,1.70,1.70,1.70,51,847650
20241206,09:16,1.70,1.70,1.70,1.70,3150,847850
20241206,09:18,1.65,1.65,1.65,1.65,2300,847850
20241206,09:19,1.65,1.65,1.65,1.65,4275,848275
20241206,09:22,1.65,1.65,1.65,1.65,10075,844675
20241206,09:23,1.65,1.65,1.65,1.65,1800,844675
20241206,09:24,1.70,1.70,1.70,1.70,3400,842150
20241206,09:26,1.70,1.70,1.70,1.70,425,842150
20241206,09:27,1.60,1.60,1.60,1.60,1550,842150
20241206,09:28,1.65,1.65,1.65,1.65,1075,843375
20241206,09:30,1.65,1.65,1.65,1.65,4175,843375
20241206,09:31,1.65,1.65,1.65,1.65,875,847725
20241206,09:32,1.70,1.70,1.70,1.70,1350,847725
20241206,09:33,1.60,1.60,1.60,1.60,1050,849125
20241206,09:35,1.65,1.65,1.65,1.65,800,849125
20241206,09:36,1.60,1.60,1.60,1.60,425,849125
20241206,09:37,1.70,1.70,1.70,1.70,8225,850025
20241206,09:39,1.70,1.70,1.70,1.70,1350,850025
20241206,09:40,1.65,1.65,1.65,1.65,4200,853750
20241206,09:41,1.65,1.65,1.65,1.65,625,853750
20241206,09:42,1.65,1.65,1.65,1.65,600,854875
20241206,09:44,1.65,1.65,1.65,1.65,325,854875
20241206,09:46,1.70,1.70,1.70,1.70,2300,855700
20241206,09:48,1.65,1.65,1.65,1.65,2700,855700
20241206,09:50,1.65,1.65,1.65,1.65,3400,859300
20241206,09:52,1.65,1.65,1.65,1.65,175,859300
20241206,09:54,1.70,1.70,1.70,1.70,1625,857525
20241206,09:55,1.65,1.65,1.65,1.65,2175,857525
20241206,09:57,1.70,1.70,1.70,1.70,2500,857525
20241206,10:06,1.70,1.70,1.70,1.70,900,855900
20241206,10:07,1.70,1.70,1.70,1.70,125,855900
20241206,10:09,1.75,1.75,1.75,1.75,1025,856025
20241206,10:10,1.80,1.80,1.80,1.80,250,856225
20241206,10:11,1.80,1.80,1.80,1.80,650,856225
20241206,10:12,1.75,1.75,1.75,1.75,125,856225
20241206,10:17,1.75,1.75,1.75,1.75,1150,856750
20241206,10:23,1.65,1.65,1.65,1.65,250,856750
20241206,10:30,1.65,1.65,1.65,1.65,25,856750
20241206,10:38,1.75,1.75,1.75,1.75,275,856750
20241206,10:40,1.75,1.75,1.75,1.75,275,856925
20241206,10:45,1.75,1.75,1.75,1.75,4750,857200
